#	TAS54D	20.4	T IR	T Sens	Mag	Hz	Alt	Azi	Lat	Lon	SL	BAT
52	2024:9:4	0:59:27	14.49	16.05	24.0	0.0	20	244.00	47.370317	13.937757	657	3.96
53	2024:9:4	0:59:49	15.01	16.03	24.0	0.0	20	257.00	47.370317	13.937757	657	3.95
54	2024:9:4	1:0:4	14.55	15.97	23.06	0.09	20	270.00	47.370317	13.937757	657	3.95
55	2024:9:4	1:0:18	12.67	15.97	22.49	0.15	20	282.00	47.370317	13.937757	657	3.95
56	2024:9:4	1:0:28	10.93	15.93	22.11	0.21	20	295.00	47.370317	13.937757	657	3.95
57	2024:9:4	1:0:36	9.99	15.93	21.77	0.28	20	308.00	47.370317	13.937757	657	3.95
58	2024:9:4	1:0:43	9.71	15.91	21.83	0.27	20	321.00	47.370317	13.937757	657	3.95
59	2024:9:4	1:0:50	9.19	15.87	21.73	0.29	20	334.00	47.370317	13.937757	657	3.95
60	2024:9:4	1:0:55	9.21	15.87	21.44	0.38	20	347.00	47.370317	13.937757	657	3.95
61	2024:9:4	1:1:0	4.45	15.87	21.19	0.48	30	0.00	47.370317	13.937757	657	3.95
62	2024:9:4	1:1:4	5.01	15.87	21.25	0.46	30	15.00	47.370317	13.937757	657	3.94
63	2024:9:4	1:1:9	6.57	15.85	21.44	0.38	30	30.00	47.370317	13.937757	657	3.95
64	2024:9:4	1:1:21	10.47	15.83	22.42	0.16	30	45.00	47.370317	13.937757	657	3.95
65	2024:9:4	1:1:43	14.21	15.79	24.0	0.0	30	60.00	47.370317	13.937757	657	3.95
66	2024:9:4	1:1:58	15.77	15.79	22.92	0.1	30	75.00	47.370317	13.937757	657	3.95
67	2024:9:4	1:2:5	16.29	15.75	21.58	0.34	30	90.00	47.370317	13.937757	657	3.95
68	2024:9:4	1:2:11	16.03	15.79	21.75	0.29	30	105.00	47.370317	13.937757	657	3.95
69	2024:9:4	1:2:33	15.65	15.73	24.0	0.0	30	120.00	47.370317	13.937757	657	3.95
70	2024:9:4	1:2:54	14.05	15.75	24.0	0.0	30	135.00	47.370317	13.937757	657	3.95
71	2024:9:4	1:3:7	10.23	15.73	22.36	0.16	30	150.00	47.370317	13.937757	657	3.95
72	2024:9:4	1:3:13	5.77	15.75	21.43	0.39	30	165.00	47.370317	13.937757	657	3.95
73	2024:9:4	1:3:17	2.69	15.71	21.05	0.55	30	180.00	47.370317	13.937757	657	3.95
74	2024:9:4	1:3:20	2.13	15.75	21.04	0.55	30	195.00	47.370317	13.937757	657	3.95
75	2024:9:4	1:3:24	2.73	15.71	21.08	0.53	30	210.00	47.370317	13.937757	657	3.95
76	2024:9:4	1:3:28	6.21	15.71	21.29	0.44	30	225.00	47.370317	13.937757	657	3.95
77	2024:9:4	1:3:38	9.85	15.71	22.27	0.18	30	240.00	47.370317	13.937757	657	3.95
78	2024:9:4	1:3:54	12.05	15.69	22.66	0.13	30	255.00	47.370317	13.937757	657	3.95
79	2024:9:4	1:4:6	10.65	15.67	22.32	0.17	30	270.00	47.370317	13.937757	657	3.94
80	2024:9:4	1:4:12	7.69	15.67	21.52	0.36	30	285.00	47.370317	13.937757	657	3.94
81	2024:9:4	1:4:17	4.89	15.65	21.26	0.45	30	300.00	47.370317	13.937757	657	3.94
82	2024:9:4	1:4:21	4.53	15.67	21.18	0.49	30	315.00	47.370317	13.937757	657	3.94
83	2024:9:4	1:4:25	4.23	15.65	21.27	0.45	30	330.00	47.370317	13.937757	657	3.94
84	2024:9:4	1:4:29	3.59	15.61	21.09	0.53	30	345.00	47.370317	13.937757	657	3.94
85	2024:9:4	1:4:35	-0.37	15.61	21.09	0.53	40	0.00	47.370317	13.937757	657	3.94
86	2024:9:4	1:4:39	-0.97	15.61	21.06	0.54	40	18.00	47.370317	13.937757	657	3.94
87	2024:9:4	1:4:43	2.61	15.65	21.26	0.45	40	36.00	47.370317	13.937757	657	3.94
88	2024:9:4	1:4:51	8.09	15.59	22.02	0.22	40	54.00	47.370317	13.937757	657	3.94
89	2024:9:4	1:5:9	12.09	15.53	22.88	0.1	40	72.00	47.370317	13.937757	657	3.94
90	2024:9:4	1:5:21	14.15	15.51	22.24	0.18	40	90.00	47.370317	13.937757	657	3.94
91	2024:9:4	1:5:36	13.39	15.51	22.62	0.13	40	108.00	47.370317	13.937757	657	3.94
92	2024:9:4	1:5:53	11.33	15.51	22.75	0.11	40	126.00	47.370317	13.937757	657	3.94
93	2024:9:4	1:6:2	7.05	15.51	21.9	0.25	40	144.00	47.370317	13.937757	657	3.94
94	2024:9:4	1:6:6	1.25	15.49	21.2	0.48	40	162.00	47.370317	13.937757	657	3.94
95	2024:9:4	1:6:10	-2.31	15.47	21.01	0.57	40	180.00	47.370317	13.937757	657	3.94
96	2024:9:4	1:6:14	-2.55	15.47	21.02	0.56	40	198.00	47.370317	13.937757	657	3.94
97	2024:9:4	1:6:17	-1.13	15.49	21.04	0.55	40	216.00	47.370317	13.937757	657	3.94
98	2024:9:4	1:6:21	2.47	15.45	21.3	0.44	40	234.00	47.370317	13.937757	657	3.94
99	2024:9:4	1:6:26	5.49	15.47	21.43	0.39	40	252.00	47.370317	13.937757	657	3.94
100	2024:9:4	1:6:32	4.11	15.47	21.5	0.36	40	270.00	47.370317	13.937757	657	3.94
101	2024:9:4	1:6:36	1.09	15.47	21.12	0.51	40	288.00	47.370317	13.937757	657	3.94
102	2024:9:4	1:6:40	-1.59	15.47	21.1	0.52	40	306.00	47.370317	13.937757	657	3.94
103	2024:9:4	1:6:44	-1.35	15.43	21.13	0.51	40	324.00	47.370317	13.937757	657	3.94
104	2024:9:4	1:6:48	-1.67	15.45	21.08	0.53	40	342.00	47.370317	13.937757	657	3.94
105	2024:9:4	1:6:54	-4.77	15.41	21.14	0.5	50	0.00	47.370317	13.937757	657	3.94
106	2024:9:4	1:6:59	-4.89	15.41	21.12	0.52	50	22.00	47.370317	13.937757	657	3.94
107	2024:9:4	1:7:6	-1.01	15.39	21.21	0.47	50	45.00	47.370317	13.937757	657	3.94
108	2024:9:4	1:7:11	4.63	15.41	21.67	0.31	50	67.00	47.370317	13.937757	657	3.93
109	2024:9:4	1:7:21	7.55	15.39	22.24	0.18	50	90.00	47.370317	13.937757	657	3.94
110	2024:9:4	1:7:31	6.65	15.35	22.09	0.21	50	112.00	47.370317	13.937757	657	3.93
111	2024:9:4	1:7:38	2.39	15.35	21.55	0.35	50	135.00	47.370317	13.937757	657	3.93
112	2024:9:4	1:7:42	-3.07	15.31	21.17	0.49	50	157.00	47.370317	13.937757	657	3.94
113	2024:9:4	1:7:48	-4.69	15.29	21.09	0.53	50	180.00	47.370317	13.937757	657	3.94
114	2024:9:4	1:7:53	-5.27	15.29	21.1	0.53	50	202.00	47.370317	13.937757	657	3.94
115	2024:9:4	1:7:59	-4.01	15.27	21.08	0.53	50	225.00	47.370317	13.937757	657	3.94
116	2024:9:4	1:8:4	-2.31	15.27	21.0	0.58	50	247.00	47.370317	13.937757	657	3.94
117	2024:9:4	1:8:10	-2.51	15.25	21.02	0.57	50	270.00	47.370317	13.937757	657	3.94
118	2024:9:4	1:8:15	-4.45	15.25	21.08	0.54	50	292.00	47.370317	13.937757	657	3.94
119	2024:9:4	1:8:21	-4.93	15.25	21.17	0.49	50	315.00	47.370317	13.937757	657	3.94
120	2024:9:4	1:8:25	-4.89	15.21	21.17	0.49	50	337.00	47.370317	13.937757	657	3.94
121	2024:9:4	1:8:31	-6.51	15.21	21.18	0.49	60	0.00	47.370317	13.937757	657	3.94
122	2024:9:4	1:8:37	-6.69	15.19	21.12	0.52	60	30.00	47.370317	13.937757	657	3.94
123	2024:9:4	1:8:43	-3.63	15.17	21.15	0.5	60	60.00	47.370317	13.937757	657	3.93
124	2024:9:4	1:8:51	-0.61	15.19	21.46	0.38	60	90.00	47.370317	13.937757	657	3.94
125	2024:9:4	1:8:55	-2.55	15.19	21.37	0.41	60	120.00	47.370317	13.937757	657	3.93
126	2024:9:4	1:9:2	-5.93	15.13	21.22	0.47	60	150.00	47.370317	13.937757	657	3.94
127	2024:9:4	1:9:8	-6.13	15.13	21.18	0.49	60	180.00	47.370317	13.937757	657	3.93
128	2024:9:4	1:9:14	-6.59	15.13	21.15	0.5	60	210.00	47.370317	13.937757	657	3.94
129	2024:9:4	1:9:20	-6.69	15.11	21.02	0.57	60	240.00	47.370317	13.937757	657	3.93
130	2024:9:4	1:9:25	-6.69	15.03	20.91	0.62	60	270.00	47.370317	13.937757	657	3.93
131	2024:9:4	1:9:30	-6.77	15.05	21.12	0.51	60	300.00	47.370317	13.937757	657	3.94
132	2024:9:4	1:9:37	-6.43	15.03	21.21	0.48	60	330.00	47.370317	13.937757	657	3.94
133	2024:9:4	1:9:43	-7.49	15.03	21.15	0.5	70	0.00	47.370317	13.937757	657	3.93
134	2024:9:4	1:9:48	-7.53	15.01	21.07	0.54	70	45.00	47.370317	13.937757	657	3.93
135	2024:9:4	1:9:54	-6.77	14.97	21.23	0.46	70	90.00	47.370317	13.937757	657	3.93
136	2024:9:4	1:10:1	-7.53	15.01	21.26	0.45	70	135.00	47.370317	13.937757	657	3.93
137	2024:9:4	1:10:8	-7.77	14.97	21.24	0.46	70	180.00	47.370317	13.937757	657	3.94
138	2024:9:4	1:10:14	-7.91	14.95	21.15	0.5	70	225.00	47.370317	13.937757	657	3.93
139	2024:9:4	1:10:19	-7.23	14.97	20.97	0.59	70	270.00	47.370317	13.937757	657	3.93
140	2024:9:4	1:10:25	-7.61	14.91	21.13	0.51	70	315.00	47.370317	13.937757	657	3.93
141	2024:9:4	1:10:32	-8.21	14.89	21.08	0.53	80	0.00	47.370317	13.937757	657	3.93
142	2024:9:4	1:10:42	-8.29	14.89	21.21	0.47	80	90.00	47.370317	13.937757	657	3.93
143	2024:9:4	1:10:51	-8.29	14.89	21.25	0.46	80	180.00	47.370317	13.937757	657	3.93
144	2024:9:4	1:11:1	-8.33	14.85	21.03	0.56	80	270.00	47.370317	13.937757	657	3.93
145	2024:9:4	1:11:12	-8.51	14.85	21.08	0.53	90	0.00	47.370317	13.937757	657	3.93
