#	TAS54D	20.4	T IR	T Sens	Mag	Hz	Alt	Azi	Lat	Lon	SL	BAT
74	2025:4:29	2:6:36	-10.23	6.43	20.95	0.6	30	195.00	49.301117	4.970983	181	3.91
75	2025:4:29	2:6:40	-10.23	6.41	20.94	0.61	30	210.00	49.301117	4.970983	181	3.91
76	2025:4:29	2:6:43	-10.23	6.43	20.96	0.59	30	225.00	49.301117	4.970983	181	3.92
77	2025:4:29	2:6:46	-10.49	6.43	20.96	0.6	30	240.00	49.301117	4.970983	181	3.91
78	2025:4:29	2:6:50	-10.67	6.39	20.93	0.61	30	255.00	49.301117	4.970983	181	3.91
79	2025:4:29	2:6:53	-10.63	6.41	20.92	0.62	30	270.00	49.301117	4.970983	181	3.91
80	2025:4:29	2:6:56	-10.57	6.41	20.92	0.62	30	285.00	49.301117	4.970983	181	3.91
81	2025:4:29	2:6:59	-10.63	6.41	20.97	0.59	30	300.00	49.301117	4.970983	181	3.91
82	2025:4:29	2:7:3	-10.97	6.39	20.98	0.59	30	315.00	49.301117	4.970983	181	3.91
83	2025:4:29	2:7:6	-11.01	6.41	20.95	0.6	30	330.00	49.301117	4.970983	181	3.91
84	2025:4:29	2:7:9	-10.93	6.41	20.91	0.62	30	345.00	49.301117	4.970983	181	3.91
85	2025:4:29	2:7:15	-13.65	6.39	21.1	0.52	40	0.00	49.301117	4.970983	181	3.91
86	2025:4:29	2:7:18	-13.11	6.39	21.04	0.55	40	18.00	49.301117	4.970983	181	3.91
87	2025:4:29	2:7:22	-13.19	6.39	20.97	0.59	40	36.00	49.301117	4.970983	181	3.91
88	2025:4:29	2:7:27	-13.37	6.37	20.91	0.62	40	54.00	49.301117	4.970983	181	3.91
89	2025:4:29	2:7:31	-13.11	6.35	20.85	0.66	40	72.00	49.301117	4.970983	181	3.91
90	2025:4:29	2:7:36	-13.19	6.39	20.87	0.65	40	90.00	49.301117	4.970983	181	3.91
91	2025:4:29	2:7:41	-13.23	6.31	20.96	0.6	40	108.00	49.301117	4.970983	181	3.91
92	2025:4:29	2:7:46	-12.97	6.31	21.03	0.56	40	126.00	49.301117	4.970983	181	3.91
93	2025:4:29	2:7:50	-12.65	6.29	21.1	0.52	40	144.00	49.301117	4.970983	181	3.91
94	2025:4:29	2:7:54	-13.07	6.31	21.12	0.52	40	162.00	49.301117	4.970983	181	3.91
95	2025:4:29	2:7:58	-12.89	6.29	21.13	0.51	40	180.00	49.301117	4.970983	181	3.91
96	2025:4:29	2:8:2	-13.01	6.29	21.12	0.51	40	198.00	49.301117	4.970983	181	3.91
97	2025:4:29	2:8:6	-12.89	6.25	21.13	0.51	40	216.00	49.301117	4.970983	181	3.91
98	2025:4:29	2:8:10	-12.53	6.27	21.15	0.5	40	234.00	49.301117	4.970983	181	3.91
99	2025:4:29	2:8:13	-13.01	6.27	21.14	0.51	40	252.00	49.301117	4.970983	181	3.91
100	2025:4:29	2:8:17	-13.23	6.25	21.13	0.51	40	270.00	49.301117	4.970983	181	3.91
101	2025:4:29	2:8:21	-13.01	6.25	21.15	0.5	40	288.00	49.301117	4.970983	181	3.91
102	2025:4:29	2:8:25	-13.19	6.19	21.16	0.5	40	306.00	49.301117	4.970983	181	3.90
103	2025:4:29	2:8:29	-13.19	6.19	21.16	0.5	40	324.00	49.301117	4.970983	181	3.90
104	2025:4:29	2:8:33	-13.51	6.23	21.14	0.5	40	342.00	49.301117	4.970983	181	3.90
105	2025:4:29	2:8:40	-14.79	6.17	21.27	0.45	50	0.00	49.301117	4.970983	181	3.90
106	2025:4:29	2:8:44	-15.11	6.19	21.22	0.47	50	22.00	49.301117	4.970983	181	3.90
107	2025:4:29	2:8:48	-14.89	6.17	21.15	0.5	50	45.00	49.301117	4.970983	181	3.91
108	2025:4:29	2:8:54	-14.79	6.17	21.07	0.54	50	67.00	49.301117	4.970983	181	3.91
109	2025:4:29	2:8:59	-14.93	6.15	21.06	0.55	50	90.00	49.301117	4.970983	181	3.91
110	2025:4:29	2:9:3	-14.83	6.11	21.18	0.49	50	112.00	49.301117	4.970983	181	3.91
111	2025:4:29	2:9:10	-14.69	6.11	21.23	0.46	50	135.00	49.301117	4.970983	181	3.90
