#	TAS54D	20.4	T IR	T Sens	Mag	Hz	Alt	Azi	Lat	Lon	SL	BAT
1	2024:9:4	1:57:16	11.67	14.15	21.97	0.24	10	0.00	47.368859	13.938004	1081	3.92
2	2024:9:4	1:57:29	11.93	14.19	22.45	0.15	10	11.00	47.368859	13.938004	1081	3.91
3	2024:9:4	1:57:49	12.91	14.23	22.95	0.1	10	22.00	47.368859	13.938004	1081	3.91
4	2024:9:4	1:58:11	13.51	14.29	24.0	0.0	10	33.00	47.368859	13.938004	1081	3.91
5	2024:9:4	1:58:32	14.55	14.33	24.0	0.0	10	45.00	47.368859	13.938004	1081	3.91
6	2024:9:4	1:58:53	15.11	14.39	24.0	0.0	10	56.00	47.368859	13.938004	1081	3.91
7	2024:9:4	1:59:14	14.81	14.45	24.0	0.0	10	67.00	47.368859	13.938004	1081	3.91
8	2024:9:4	1:59:36	14.65	14.51	24.0	0.0	10	78.00	47.368859	13.938004	1081	3.91
9	2024:9:4	1:59:57	14.11	14.53	24.0	0.0	10	90.00	47.368859	13.938004	1081	3.91
10	2024:9:4	2:0:18	14.11	14.63	24.0	0.0	10	101.00	47.368859	13.938004	1081	3.91
11	2024:9:4	2:0:37	13.79	14.67	23.4	0.06	10	112.00	47.368859	13.938004	1081	3.91
12	2024:9:4	2:0:59	13.75	14.71	24.0	0.0	10	123.00	47.368859	13.938004	1081	3.90
13	2024:9:4	2:1:11	13.41	14.73	22.81	0.11	10	135.00	47.368859	13.938004	1081	3.91
14	2024:9:4	2:1:28	13.61	14.73	22.71	0.12	10	146.00	47.368859	13.938004	1081	3.91
15	2024:9:4	2:1:45	12.03	14.75	22.75	0.11	10	157.00	47.368859	13.938004	1081	3.91
16	2024:9:4	2:2:2	11.51	14.77	22.69	0.12	10	168.00	47.368859	13.938004	1081	3.91
17	2024:9:4	2:2:15	11.81	14.77	22.43	0.15	10	180.00	47.368859	13.938004	1081	3.91
18	2024:9:4	2:2:25	11.37	14.79	22.11	0.21	10	191.00	47.368859	13.938004	1081	3.91
19	2024:9:4	2:2:34	10.65	14.79	22.04	0.22	10	202.00	47.368859	13.938004	1081	3.91
20	2024:9:4	2:2:43	11.99	14.79	22.07	0.22	10	213.00	47.368859	13.938004	1081	3.90
21	2024:9:4	2:2:56	12.39	14.75	22.47	0.15	10	225.00	47.368859	13.938004	1081	3.90
22	2024:9:4	2:3:13	13.55	14.77	22.7	0.12	10	236.00	47.368859	13.938004	1081	3.91
23	2024:9:4	2:3:31	14.05	14.75	22.81	0.11	10	247.00	47.368859	13.938004	1081	3.90
24	2024:9:4	2:3:51	14.21	14.75	22.85	0.1	10	258.00	47.368859	13.938004	1081	3.90
25	2024:9:4	2:4:11	14.49	14.73	22.89	0.1	10	270.00	47.368859	13.938004	1081	3.90
26	2024:9:4	2:4:29	14.09	14.69	22.76	0.11	10	281.00	47.368859	13.938004	1081	3.90
27	2024:9:4	2:4:47	13.91	14.69	22.81	0.11	10	292.00	47.368859	13.938004	1081	3.90
28	2024:9:4	2:5:4	13.17	14.73	22.68	0.12	10	303.00	47.368859	13.938004	1081	3.90
29	2024:9:4	2:5:18	12.57	14.73	22.5	0.14	10	315.00	47.368859	13.938004	1081	3.90
30	2024:9:4	2:5:29	12.03	14.73	22.28	0.18	10	326.00	47.368859	13.938004	1081	3.90
31	2024:9:4	2:5:38	11.27	14.71	21.94	0.24	10	337.00	47.368859	13.938004	1081	3.90
32	2024:9:4	2:5:45	10.93	14.71	21.72	0.3	10	348.00	47.368859	13.938004	1081	3.90
33	2024:9:4	2:5:50	5.81	14.73	21.21	0.47	20	0.00	47.368859	13.938004	1081	3.90
34	2024:9:4	2:5:55	7.01	14.71	21.53	0.35	20	12.00	47.368859	13.938004	1081	3.89
35	2024:9:4	2:6:2	9.15	14.69	21.87	0.26	20	25.00	47.368859	13.938004	1081	3.90
36	2024:9:4	2:6:14	10.99	14.69	22.39	0.16	20	38.00	47.368859	13.938004	1081	3.90
37	2024:9:4	2:6:36	13.15	14.71	24.0	0.0	20	51.00	47.368859	13.938004	1081	3.90
38	2024:9:4	2:6:55	14.71	14.75	23.45	0.06	20	64.00	47.368859	13.938004	1081	3.90
39	2024:9:4	2:7:17	15.45	14.75	24.0	0.0	20	77.00	47.368859	13.938004	1081	3.89
40	2024:9:4	2:7:38	14.55	14.73	24.0	0.0	20	90.00	47.368859	13.938004	1081	3.90
41	2024:9:4	2:7:59	14.19	14.77	24.0	0.0	20	102.00	47.368859	13.938004	1081	3.89
42	2024:9:4	2:8:21	13.35	14.79	24.0	0.0	20	115.00	47.368859	13.938004	1081	3.89
43	2024:9:4	2:8:31	11.89	14.81	22.71	0.12	20	128.00	47.368859	13.938004	1081	3.89
44	2024:9:4	2:8:43	10.23	14.85	22.32	0.17	20	141.00	47.368859	13.938004	1081	3.89
45	2024:9:4	2:8:52	8.13	14.83	21.95	0.24	20	154.00	47.368859	13.938004	1081	3.89
46	2024:9:4	2:8:59	7.11	14.85	21.77	0.28	20	167.00	47.368859	13.938004	1081	3.89
47	2024:9:4	2:9:5	6.61	14.83	21.54	0.35	20	180.00	47.368859	13.938004	1081	3.89
48	2024:9:4	2:9:10	6.17	14.83	21.25	0.46	20	192.00	47.368859	13.938004	1081	3.89
49	2024:9:4	2:9:14	6.35	14.85	21.23	0.46	20	205.00	47.368859	13.938004	1081	3.89
50	2024:9:4	2:9:18	7.45	14.83	21.29	0.44	20	218.00	47.368859	13.938004	1081	3.89
51	2024:9:4	2:9:24	8.41	14.85	21.58	0.34	20	231.00	47.368859	13.938004	1081	3.89
52	2024:9:4	2:9:31	9.03	14.83	21.71	0.3	20	244.00	47.368859	13.938004	1081	3.89
53	2024:9:4	2:9:38	9.63	14.81	21.79	0.28	20	257.00	47.368859	13.938004	1081	3.89
54	2024:9:4	2:9:46	9.57	14.83	21.9	0.25	20	270.00	47.368859	13.938004	1081	3.89
55	2024:9:4	2:9:54	9.43	14.81	21.86	0.26	20	282.00	47.368859	13.938004	1081	3.89
56	2024:9:4	2:10:1	8.59	14.77	21.74	0.29	20	295.00	47.368859	13.938004	1081	3.89
57	2024:9:4	2:10:7	7.65	14.79	21.54	0.35	20	308.00	47.368859	13.938004	1081	3.89
58	2024:9:4	2:10:12	6.65	14.77	21.4	0.4	20	321.00	47.368859	13.938004	1081	3.89
59	2024:9:4	2:10:16	5.85	14.81	21.22	0.47	20	334.00	47.368859	13.938004	1081	3.89
60	2024:9:4	2:10:20	5.15	14.77	21.08	0.54	20	347.00	47.368859	13.938004	1081	3.89
61	2024:9:4	2:10:25	-0.89	14.75	21.07	0.54	30	0.00	47.368859	13.938004	1081	3.88
62	2024:9:4	2:10:29	0.71	14.77	21.15	0.5	30	15.00	47.368859	13.938004	1081	3.89
63	2024:9:4	2:10:34	3.15	14.75	21.25	0.46	30	30.00	47.368859	13.938004	1081	3.88
64	2024:9:4	2:10:40	6.07	14.75	21.67	0.31	30	45.00	47.368859	13.938004	1081	3.89
65	2024:9:4	2:10:50	9.57	14.73	22.27	0.18	30	60.00	47.368859	13.938004	1081	3.88
66	2024:9:4	2:11:8	11.55	14.75	22.79	0.11	30	75.00	47.368859	13.938004	1081	3.89
67	2024:9:4	2:11:24	11.13	14.73	22.67	0.12	30	90.00	47.368859	13.938004	1081	3.88
68	2024:9:4	2:11:36	9.63	14.71	22.31	0.17	30	105.00	47.368859	13.938004	1081	3.88
69	2024:9:4	2:11:46	8.09	14.75	22.16	0.2	30	120.00	47.368859	13.938004	1081	3.89
70	2024:9:4	2:11:53	5.77	14.75	21.71	0.3	30	135.00	47.368859	13.938004	1081	3.89
71	2024:9:4	2:11:58	3.15	14.75	21.3	0.44	30	150.00	47.368859	13.938004	1081	3.88
72	2024:9:4	2:12:2	1.29	14.77	21.17	0.49	30	165.00	47.368859	13.938004	1081	3.89
73	2024:9:4	2:12:6	1.01	14.77	21.08	0.53	30	180.00	47.368859	13.938004	1081	3.89
74	2024:9:4	2:12:10	0.17	14.77	21.0	0.58	30	195.00	47.368859	13.938004	1081	3.89
75	2024:9:4	2:12:13	-0.29	14.79	20.99	0.58	30	210.00	47.368859	13.938004	1081	3.88
76	2024:9:4	2:12:17	0.95	14.73	21.05	0.55	30	225.00	47.368859	13.938004	1081	3.89
77	2024:9:4	2:12:20	1.09	14.77	21.08	0.53	30	240.00	47.368859	13.938004	1081	3.89
78	2024:9:4	2:12:24	2.21	14.75	21.04	0.55	30	255.00	47.368859	13.938004	1081	3.88
79	2024:9:4	2:12:28	2.69	14.75	21.02	0.56	30	270.00	47.368859	13.938004	1081	3.88
80	2024:9:4	2:12:31	2.21	14.75	21.06	0.54	30	285.00	47.368859	13.938004	1081	3.88
81	2024:9:4	2:12:35	1.05	14.75	21.08	0.54	30	300.00	47.368859	13.938004	1081	3.88
82	2024:9:4	2:12:39	0.13	14.73	21.09	0.53	30	315.00	47.368859	13.938004	1081	3.89
83	2024:9:4	2:12:42	-0.77	14.75	21.08	0.54	30	330.00	47.368859	13.938004	1081	3.88
84	2024:9:4	2:12:46	-1.09	14.73	21.05	0.55	30	345.00	47.368859	13.938004	1081	3.88
85	2024:9:4	2:12:52	-4.13	14.73	21.15	0.5	40	0.00	47.368859	13.938004	1081	3.88
86	2024:9:4	2:12:56	-4.37	14.73	21.13	0.51	40	18.00	47.368859	13.938004	1081	3.88
87	2024:9:4	2:13:0	-2.35	14.71	21.14	0.5	40	36.00	47.368859	13.938004	1081	3.89
88	2024:9:4	2:13:4	1.85	14.71	21.27	0.45	40	54.00	47.368859	13.938004	1081	3.88
89	2024:9:4	2:13:10	4.41	14.71	21.64	0.32	40	72.00	47.368859	13.938004	1081	3.88
90	2024:9:4	2:13:16	4.49	14.69	21.63	0.32	40	90.00	47.368859	13.938004	1081	3.89
91	2024:9:4	2:13:22	2.85	14.69	21.43	0.39	40	108.00	47.368859	13.938004	1081	3.89
92	2024:9:4	2:13:27	1.01	14.69	21.28	0.44	40	126.00	47.368859	13.938004	1081	3.88
93	2024:9:4	2:13:31	-1.91	14.73	21.13	0.51	40	144.00	47.368859	13.938004	1081	3.88
94	2024:9:4	2:13:34	-3.31	14.73	21.1	0.53	40	162.00	47.368859	13.938004	1081	3.89
95	2024:9:4	2:13:38	-3.55	14.73	21.07	0.54	40	180.00	47.368859	13.938004	1081	3.88
96	2024:9:4	2:13:41	-3.19	14.71	21.03	0.56	40	198.00	47.368859	13.938004	1081	3.88
97	2024:9:4	2:13:45	-3.59	14.75	21.05	0.55	40	216.00	47.368859	13.938004	1081	3.88
98	2024:9:4	2:13:49	-3.67	14.75	21.06	0.55	40	234.00	47.368859	13.938004	1081	3.88
99	2024:9:4	2:13:52	-3.67	14.75	20.97	0.59	40	252.00	47.368859	13.938004	1081	3.88
100	2024:9:4	2:13:57	-3.59	14.75	20.86	0.66	40	270.00	47.368859	13.938004	1081	3.89
101	2024:9:4	2:14:1	-3.59	14.75	20.91	0.63	40	288.00	47.368859	13.938004	1081	3.88
102	2024:9:4	2:14:5	-4.05	14.73	21.06	0.54	40	306.00	47.368859	13.938004	1081	3.88
103	2024:9:4	2:14:9	-4.09	14.71	21.14	0.5	40	324.00	47.368859	13.938004	1081	3.88
104	2024:9:4	2:14:13	-3.79	14.73	21.15	0.5	40	342.00	47.368859	13.938004	1081	3.88
105	2024:9:4	2:14:19	-6.13	14.71	21.2	0.48	50	0.00	47.368859	13.938004	1081	3.88
106	2024:9:4	2:14:23	-6.19	14.75	21.17	0.49	50	22.00	47.368859	13.938004	1081	3.88
107	2024:9:4	2:14:29	-5.81	14.71	21.09	0.53	50	45.00	47.368859	13.938004	1081	3.88
108	2024:9:4	2:14:35	-3.23	14.71	21.12	0.52	50	67.00	47.368859	13.938004	1081	3.87
109	2024:9:4	2:14:39	-2.87	14.73	21.16	0.5	50	90.00	47.368859	13.938004	1081	3.88
110	2024:9:4	2:14:43	-4.49	14.63	21.16	0.5	50	112.00	47.368859	13.938004	1081	3.89
111	2024:9:4	2:14:49	-5.81	14.69	21.14	0.51	50	135.00	47.368859	13.938004	1081	3.88
